location,image_description,text,translated_text,id
top,,"એક ઉંદર નારીયેર ના ઝાડ
હાથી ની ગ્રાન્ડ મારતો તો","A mouse was hitting on a coconut tree branch with an elephant.
",Gujarati_image_1637.jpg
middle top,,"એટલી વાર મા નારીયેર ઝાડ
પરથી હાથી ના માથા પર પડ્યુ","In that much time, the elephant fell on the ground from the coconut tree.",Gujarati_image_1637.jpg
middle,,"હાથી : આવ્યુ . .
Adultગુજરાતી",Elephant: Came... AdultGujarati,Gujarati_image_1637.jpg
middle bottom,,"ઉંદર : આવ્યુ-બાવ્યુ કાઈ નય
કરવાનુ લોબા",Mouse: Nothing to do with coming and going.,Gujarati_image_1637.jpg
bottom,"multiple emojis depicting laughter, shock, love, and surprise.",શોટ તો આવા જ લાગશે,The shot will be like this.,Gujarati_image_1637.jpg
top image,"Four men are posing for a picture, with the first two men on the left looking excited and pointing towards the camera, and the other two men on the right looking more relaxed.",તહેવારો તો કુંવારા જ મનાવે છે...,Festivals are celebrated only by bachelors...,Gujarati_image_1179.jpg
bottom image,"A man with a mustache is looking at the camera with a concerned expression, seated on a couch.",બાકી પરણેલા તો પોતાની પત્નીઓને જ મનાવતા હોય છે !!,Whereas married men only appease their wives!!,Gujarati_image_1179.jpg
Top,The text is in Gujarati and is displayed on a pink background.,પહેલા એણે ફસાવ્યો એની,First he trapped in his,Gujarati_image_458.jpg
Second line,The text is in Gujarati and is displayed on a pink background.,જાળમાં...,web...,Gujarati_image_458.jpg
Third line,The text is in Gujarati and is displayed on a pink background.,ને પછી લગ્ન કરીને સંસારની,"Then after marriage, of the world",Gujarati_image_458.jpg
Fourth line,The text is in Gujarati and is displayed on a pink background.,જાળમાં...,web...,Gujarati_image_458.jpg
Fifth line,The text is in Gujarati and is displayed on a pink background.,જેટલી વાર ફેરવ્યો'તો હાથ એના,As many times as he turned his hand,Gujarati_image_458.jpg
Sixth line,The text is in Gujarati and is displayed on a pink background.,વાળમાં...,in hair...,Gujarati_image_458.jpg
Seventh line,The text is in Gujarati and is displayed on a pink background.,એ બધાાય હવે રોજ નીકળે છે ભાત,All of them now come out daily to make rice,Gujarati_image_458.jpg
Eighth line,The text is in Gujarati and is displayed on a pink background.,ને દાખમાં...,and in grapes...,Gujarati_image_458.jpg
Bottom,Three laughing emojis with their tongues sticking out.,😂😂😂...,😂😂😂...,Gujarati_image_458.jpg
Top,A cartoon man is being hit on the face by a yellow smiley face with an angry expression.,ઘરમાં તારી ગાં$ નથી ટકતી,You don't last a day in the house.,Gujarati_image_316.jpg
Bottom right,The text 'GMC' is visible on the bottom right of the image.,GMC,GMC,Gujarati_image_316.jpg
Top,A meme with Gujarati text on a yellow background. The text reads 'When someone asks my friends for the address'.,જ્યારે કોઈ મારા દોસ્તોને Address પૂછે ત્યારે,When someone asks my friends for the address,Gujarati_image_470.jpg
Middle,"A white oval shape with red Gujarati text inside, which reads 'My friends'. Below this text, there is an image of four men pointing in different directions.",મારા દોસ્તો,My friends,Gujarati_image_470.jpg
Bottom,A yellow bar at the bottom of the image with an Instagram logo and text '@THEM2DSHOW'.,@THEM2DSHOW,@THEM2DSHOW,Gujarati_image_470.jpg
Top,A close-up of a doge meme dog with a mischievous expression.,Parth na pappa bolo?,Shall I call Parth's father?,Gujarati_image_464.jpg
Bottom,A close-up of a doge meme dog with a mischievous expression.,Hu to eni haare masti karto hato,I was having fun with him anyway,Gujarati_image_464.jpg
Top,Text in Gujarati language on a teal background.,"બકરા ને ગાંડે બીલ થયો હતો,","The goat had a bill of Gandi,",Gujarati_image_1025.jpg
Top middle,Text in Gujarati language on a teal background.,તો અરિશા ને ખુરશી માં મૂકી,So he put Arisha in the chair,Gujarati_image_1025.jpg
Middle,Text in Gujarati language on a teal background.,"વાકો વળીને જોતો હતો,","He was looking bending down,",Gujarati_image_1025.jpg
Middle,Watermark text in Gujarati on a teal background.,Adultગુજરાતી,Adult Gujarati,Gujarati_image_1025.jpg
Middle bottom,Text in Gujarati language on a teal background.,એટલા માં તેનો ઉસ્તાદ,At that time his master,Gujarati_image_1025.jpg
Bottom middle,Text in Gujarati language on a teal background.,"ઊભો થઈ ગયો,","stood up,",Gujarati_image_1025.jpg
Bottom middle,Text in Gujarati language on a teal background.,બકરો બોલ્યો; અન્યા હેઠો,The goat said; Anya down,Gujarati_image_1025.jpg
Bottom,Text in Gujarati language on a teal background.,"બેસ, આપડી જ છે.","Sit, it is ours.",Gujarati_image_1025.jpg
Bottom right,Watermark text and emoji in Gujarati on a teal background.,Adultગુજરાતી,Adult Gujarati,Gujarati_image_1025.jpg
Top,Yellow background with Gujarati text.,"સા'લું હજુ એ ખબર પડતી
નહીં કે..","Honestly, I still don't know
why...",Gujarati_image_1019.jpg
Middle,Yellow background with Gujarati text.,"હું આખો દિવસ શૂઝ અને
મોજાં પહેરું છું તો મારા પગ
સફેદ થઈ જાય છે. પણ
જન્મથી જ ચડી પહેરતો
આયો છું,","If I wear shoes and socks all day, my feet
get white. But
I have been wearing them since birth,",Gujarati_image_1019.jpg
Bottom,"Yellow background with Gujarati text, including a watermark.","તોય ઉસ્તાદ હજુ 'કાળા ને
કાળા'","Still, master, 'black and
black'",Gujarati_image_1019.jpg
top,The image shows a cloudy sky with text in Gujarati and emojis. The text appears to be a caption or a quote.,સુઈ જા,Go to sleep,Gujarati_image_128.jpg
middle,"The image shows two yellow emojis with their tongues sticking out, expressing a playful or teasing mood. These emojis are placed next to the Gujarati text.",સેડારી...,sadness...,Gujarati_image_128.jpg
Top Text,Text in Gujarati describing a person going to a doctor.,એક ભાભી ડોક્ટર પાસે ગયા,A sister-in-law went to the doctor,Gujarati_image_1582.jpg
Middle Text 1,Text in Gujarati showing a conversation between a sister-in-law and a doctor about timing.,"ભાભી - ચોદવા માટે કયો
સમય સારો?",Sister-in-law - Which time is good for intercourse?,Gujarati_image_1582.jpg
Middle Text 2,"Text in Gujarati continuing the conversation, with the doctor suggesting a time.",ડોક્ટર - બપોરે ૧ થી ૪,Doctor - 1 to 4 PM,Gujarati_image_1582.jpg
Middle Text 3,Text in Gujarati where the sister-in-law asks why.,ભાભી - કેમ,Sister-in-law - Why,Gujarati_image_1582.jpg
Middle Text 4,Text in Gujarati explaining the doctor's reasoning.,"ડોક્ટર - કેમ કે એ સમયે
ક્લીનીક મા કોઈ નથી આવતુ",Doctor - Because at that time no one comes to the clinic,Gujarati_image_1582.jpg
Bottom Emojis,Multiple laughing and crying emojis.,,,Gujarati_image_1582.jpg
top,A logo with text 'GUJJU ROCKS TEAM' and a cartoon hand giving a thumbs up.,,,Gujarati_image_672.jpg
center,"A man in a white shirt and red turban is in the foreground holding a red and yellow broom. In the background, another man is sweeping the floor of a rooftop. There are buildings and sky visible.",/GujjuRocks,/GujjuRocks,Gujarati_image_672.jpg
bottom,A dark purple background with Gujarati text and laughing emojis. The text is about cleanliness.,"૧૩ જાન્યુઆરી અગાશી/ધાબા
સ્વચ્છતા અભિયાન દિવસ

તરીકે જાહેર કરવો જોઇએ કે નહીં ??? 😂😁","13 January rooftop/balcony
Cleanliness campaign day

Should it be declared as ??? 😂😁",Gujarati_image_672.jpg
Top,Text in Gujarati language on a dark blue background.,"""હંડીમાં નાહવા માટે જુગર જોઈએ...""","""We need a heater to bathe in the hand (small tub)...""",Gujarati_image_666.jpg
Middle,"Text in Gujarati language on a dark blue background, continuing the quote.","તો જગાએ કીધું...""ભૂરા... તારી કઈંક ભૂલ થાય છે
હો... જુગર નહીં ગીઝર જોઈએ !!""","So Jaga said... ""Bhura... Something is wrong with you
Oh... we need a geyser, not a heater!!""",Gujarati_image_666.jpg
Bottom,A picture of Irrfan Khan looking smugly at the viewer while pointing to his temple with his index finger. He is wearing a black leather jacket and a gold watch. There is a logo of 'Gujju Rocks Team' in a circle on the top left and social media handles on the bottom right.,,,Gujarati_image_666.jpg
Middle,Donald Trump speaking at a podium with a surprised expression,બીજાની મસ્તી કરવી હોય ત્યારે,When you want to have fun with others,Gujarati_image_855.jpg
Bottom Center,Username watermark,@KAAN_KHAJURD,@KAAN_KHAJURD,Gujarati_image_855.jpg
Top,Yellow background with Gujarati text.,ક્યાં તુમને ਕਿਸિસે પ્યાર કિયા? ... હા કિયા.,"Did you love someone? ... Yes, I did.",Gujarati_image_1233.jpg
Middle,Yellow background with Gujarati text.,ક્યાં તુમને કિસી કો દિલ દિયા... હા દિયા.,"Did you give your heart to someone? Yes, I did.",Gujarati_image_1233.jpg
Bottom,Yellow background with Gujarati text and laughing emojis.,તો ધપાધપ કયું નહિ કિયા બે ચૂતિયે.,"Then why didn't you do it fast, you idiot.",Gujarati_image_1233.jpg
Bottom right,Text 'Adultgujarati' in Gujarati script.,Adultગુજરાતી,Adult Gujarati,Gujarati_image_1233.jpg
